anime_id,status,type,episodes,start_year,rating,source,genres,themes,demographics
10715,finished_airing,movie,1.0,2011.0,pg_13,original,"['Action', 'Sci-Fi', 'Supernatural']",['Super Power'],[]
1095,finished_airing,movie,1.0,1989.0,pg_13,original,['Drama'],"['Detective', 'Mecha', 'Military']",[]
34445,finished_airing,tv,6.0,2017.0,pg_13,original,"['Drama', 'Fantasy', 'Slice of Life']",['Mahou Shoujo'],[]
396,finished_airing,tv,13.0,2000.0,pg_13,light_novel,"['Action', 'Romance', 'Sci-Fi']","['Military', 'Space']",[]
33241,finished_airing,tv,10.0,2016.0,g,picture_book,"['Romance', 'Slice of Life']",['Iyashikei'],[]
6172,finished_airing,movie,1.0,2009.0,pg,game,"['Adventure', 'Mystery']",[],[]
42603,finished_airing,ona,2.0,2020.0,pg_13,manga,['Action'],"['School', 'Super Power']",['Shounen']
25345,finished_airing,ova,4.0,2014.0,rx,visual_novel,"['Fantasy', 'Hentai']",[],[]
34104,finished_airing,tv,13.0,2017.0,pg_13,light_novel,"['Action', 'Fantasy']","['Isekai', 'Mecha', 'Reincarnation', 'School']",[]
13055,finished_airing,ova,2.0,2012.0,r+,manga,"['Comedy', 'Ecchi', 'Horror', 'Romance', 'Supernatural']",[],['Shounen']
1564,finished_airing,tv,192.0,2002.0,pg,game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],['Kids']
20457,finished_airing,tv,10.0,2014.0,pg_13,manga,"['Comedy', 'Romance', 'Supernatural']",['School'],['Seinen']
39392,finished_airing,ova,2.0,2019.0,rx,manga,['Hentai'],[],[]
36884,finished_airing,tv,12.0,2018.0,pg_13,original,"['Comedy', 'Drama', 'Fantasy']",['Military'],[]
194,finished_airing,ova,5.0,2002.0,r+,original,"['Adventure', 'Sci-Fi']","['Mecha', 'Military']",['Shounen']
37029,finished_airing,tv,13.0,2018.0,pg_13,manga,"['Comedy', 'Fantasy', 'Supernatural']",['Mythology'],['Seinen']
1251,finished_airing,tv,39.0,1990.0,pg_13,original,"['Adventure', 'Comedy', 'Romance', 'Sci-Fi']",['Historical'],[]
397,finished_airing,tv,10.0,2001.0,pg_13,light_novel,"['Action', 'Romance', 'Sci-Fi']","['Military', 'Space']",[]
821,finished_airing,ova,1.0,2002.0,g,manga,"['Action', 'Drama']",['Racing'],['Seinen']
388,finished_airing,tv,52.0,2005.0,pg,manga,[],['Racing'],['Shounen']
1250,finished_airing,tv,26.0,2005.0,pg_13,manga,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",['Super Power'],['Shounen']
41226,finished_airing,tv,12.0,2020.0,pg_13,manga,"['Comedy', 'Ecchi']",['Romantic Subtext'],[]
6954,finished_airing,special,1.0,2011.0,pg_13,light_novel,['Mystery'],[],[]
37962,finished_airing,tv,15.0,2020.0,pg_13,game,['Drama'],"['Idols (Male)', 'Music']",[]
4551,finished_airing,tv,12.0,2008.0,pg_13,light_novel,"['Adventure', 'Fantasy', 'Romance']",['Historical'],['Shoujo']
30952,finished_airing,movie,1.0,2016.0,pg_13,manga,[],['Racing'],['Seinen']
7059,finished_airing,ova,1.0,2010.0,pg_13,other,"['Action', 'Drama']","['Mahou Shoujo', 'Super Power']",[]
41468,finished_airing,movie,3.0,2020.0,pg_13,manga,"['Action', 'Fantasy']",[],['Shounen']
40746,finished_airing,ona,8.0,2020.0,rx,manga,"['Hentai', 'Romance']",[],[]
195,finished_airing,tv,12.0,2002.0,pg_13,original,"['Drama', 'Romance', 'Sci-Fi']",['School'],[]
272,finished_airing,tv,26.0,2001.0,pg_13,original,"['Action', 'Drama', 'Mystery']",[],[]
1888,finished_airing,ova,3.0,2007.0,pg_13,4_koma_manga,"['Comedy', 'Slice of Life']","['CGDCT', 'Iyashikei', 'School']",[]
218,finished_airing,tv,26.0,1996.0,pg_13,original,"['Action', 'Romance', 'Sci-Fi']","['Mecha', 'Military', 'Parody', 'Space']",['Shounen']
30901,finished_airing,tv,25.0,2015.0,pg_13,visual_novel,"['Action', 'Drama', 'Fantasy']",[],[]
5150,finished_airing,tv,12.0,2009.0,pg_13,manga,"['Comedy', 'Romance']",['School'],['Shounen']
3371,finished_airing,ova,24.0,1998.0,r+,novel,"['Action', 'Drama', 'Sci-Fi']","['Military', 'Space']",[]
44203,finished_airing,tv,12.0,2021.0,pg_13,light_novel,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","['Harem', 'Isekai', 'Reincarnation']",[]
41261,finished_airing,ova,2.0,2020.0,rx,manga,['Hentai'],[],[]
11239,finished_airing,tv,12.0,2012.0,pg_13,4_koma_manga,"['Comedy', 'Slice of Life']","['CGDCT', 'Iyashikei', 'School', 'Visual Arts']",['Seinen']
469,finished_airing,tv,24.0,2005.0,pg_13,manga,"['Comedy', 'Romance', 'Supernatural']","['School', 'Vampire']",['Shounen']
34176,finished_airing,tv,12.0,2017.0,pg_13,light_novel,"['Action', 'Adventure', 'Fantasy']",[],[]
12017,finished_airing,movie,1.0,2014.0,pg_13,original,"['Action', 'Comedy', 'Mystery']","['Adult Cast', 'Super Power']",[]
35145,finished_airing,special,7.0,2017.0,pg_13,manga,"['Fantasy', 'Slice of Life']",[],[]
22865,finished_airing,tv,12.0,2014.0,pg_13,light_novel,"['Comedy', 'Supernatural']","['Harem', 'School']",[]
4772,finished_airing,special,1.0,2008.0,g,manga,"['Comedy', 'Slice of Life']",['Iyashikei'],['Shounen']
9938,finished_airing,tv,12.0,2011.0,g,manga,['Slice of Life'],"['Historical', 'Iyashikei']",['Seinen']
94,finished_airing,tv,50.0,2004.0,r,original,"['Action', 'Drama', 'Romance', 'Sci-Fi']","['Mecha', 'Military', 'Space']",[]
30321,finished_airing,ova,2.0,2015.0,r+,light_novel,"['Action', 'Ecchi', 'Fantasy', 'Supernatural']","['School', 'Vampire']",['Shounen']
18465,finished_airing,tv,13.0,2013.0,r,manga,"['Comedy', 'Slice of Life']",['Parody'],[]
17269,finished_airing,movie,1.0,2013.0,r,manga,"['Action', 'Drama', 'Sci-Fi']",['Space'],[]
7,finished_airing,tv,26.0,2002.0,pg_13,original,"['Action', 'Drama', 'Mystery', 'Supernatural']",['Detective'],[]
30206,finished_airing,special,1.0,2015.0,pg_13,light_novel,"['Comedy', 'Fantasy']",['Workplace'],[]
770,finished_airing,ova,1.0,2005.0,pg_13,original,"['Drama', 'Sci-Fi']",[],[]
38777,finished_airing,ona,3.0,2018.0,g,manga,['Fantasy'],['School'],['Shounen']
34300,finished_airing,ona,12.0,2016.0,pg_13,novel,"['Action', 'Fantasy']",['School'],[]
908,finished_airing,ova,3.0,2006.0,pg_13,manga,"['Comedy', 'Fantasy']",[],['Shounen']
190,finished_airing,ova,3.0,2002.0,pg_13,manga,"['Comedy', 'Drama', 'Ecchi', 'Romance']",[],['Shounen']
18041,finished_airing,tv,13.0,2013.0,pg_13,manga,"['Action', 'Comedy', 'Drama']",[],['Seinen']
7645,finished_airing,tv,49.0,2010.0,g,original,"['Action', 'Comedy', 'Fantasy', 'Slice of Life']",['School'],['Shoujo']
48413,currently_airing,tv,,2022.0,pg_13,light_novel,"['Comedy', 'Fantasy', 'Romance', 'Supernatural']",['Mythology'],[]
586,finished_airing,tv,11.0,2006.0,r,other,"['Fantasy', 'Horror', 'Mystery']","['Adult Cast', 'Historical']",[]
29893,finished_airing,special,3.0,2015.0,g,manga,"['Fantasy', 'Sci-Fi', 'Slice of Life']",['Iyashikei'],['Shounen']
17505,finished_airing,tv,26.0,2013.0,pg_13,manga,"['Action', 'Ecchi', 'Fantasy']","['Historical', 'Martial Arts', 'Samurai', 'Super Power']",['Shounen']
32899,finished_airing,tv,12.0,2016.0,pg_13,manga,"['Comedy', 'Romance']","['Otaku Culture', 'Reverse Harem', 'School']",['Shoujo']
12149,finished_airing,tv,13.0,2012.0,pg_13,original,['Sci-Fi'],"['Idols (Female)', 'Music']",[]
40841,finished_airing,ova,1.0,2020.0,pg_13,light_novel,"['Fantasy', 'Slice of Life']",[],[]
39806,finished_airing,ona,24.0,2019.0,r,manga,"['Action', 'Adventure', 'Drama', 'Supernatural']","['Historical', 'Martial Arts', 'Samurai']",['Seinen']
37396,finished_airing,movie,3.0,2018.0,pg_13,original,"['Drama', 'Romance', 'Slice of Life']",[],[]
256,finished_airing,ova,1.0,2002.0,pg_13,original,"['Drama', 'Romance', 'Sci-Fi']","['Mecha', 'Space']",[]
5251,finished_airing,ova,2.0,1996.0,r,manga,"['Action', 'Comedy']","['Delinquents', 'School']",[]
40513,finished_airing,tv,12.0,2020.0,r,manga,"['Comedy', 'Drama', 'Romance']",['Showbiz'],['Seinen']
39463,finished_airing,tv,13.0,2020.0,r,manga,"['Action', 'Ecchi', 'Mystery', 'Supernatural']",[],['Seinen']
49236,finished_airing,ona,1.0,2021.0,r,light_novel,['Action'],"['Isekai', 'Military', 'Reincarnation']",[]
6904,finished_airing,ova,1.0,2006.0,r,manga,"['Action', 'Horror', 'Supernatural']","['Adult Cast', 'Gore', 'Military', 'Super Power', 'Vampire']",['Seinen']
16668,finished_airing,tv,12.0,2013.0,r,original,['Action'],"['Mecha', 'Military', 'Space']",[]
16444,finished_airing,ova,1.0,2013.0,pg_13,light_novel,"['Fantasy', 'Supernatural']",['Isekai'],[]
1425,finished_airing,tv,155.0,1977.0,pg_13,manga,"['Action', 'Adventure', 'Comedy', 'Mystery']",['Adult Cast'],['Seinen']
13115,finished_airing,tv,12.0,2012.0,r,visual_novel,"['Action', 'Drama', 'Supernatural']","['Historical', 'Samurai']",['Josei']
6408,finished_airing,movie,1.0,2010.0,pg_13,light_novel,"['Drama', 'Mystery', 'Romance']",['School'],[]
10716,finished_airing,movie,1.0,2011.0,pg_13,original,"['Action', 'Sci-Fi', 'Supernatural']",['Super Power'],[]
334,finished_airing,tv,76.0,1994.0,pg_13,manga,"['Comedy', 'Drama', 'Romance']",[],['Shoujo']
39324,finished_airing,tv,12.0,2019.0,pg_13,light_novel,"['Fantasy', 'Slice of Life']",['Childcare'],[]
490,finished_airing,tv,26.0,2005.0,pg_13,manga,['Comedy'],"['Gag Humor', 'Parody', 'School']",[]
8424,finished_airing,tv,12.0,2010.0,pg_13,light_novel,"['Comedy', 'Ecchi']","['Harem', 'School']",[]
48997,finished_airing,tv,12.0,2022.0,pg_13,manga,"['Adventure', 'Comedy', 'Fantasy']","['Gag Humor', 'Isekai', 'Magical Sex Shift']",[]
935,finished_airing,tv,24.0,2006.0,r,other,"['Action', 'Sci-Fi']",['Super Power'],[]
48675,currently_airing,tv,24.0,2022.0,pg_13,manga,"['Comedy', 'Romance']",['Harem'],['Shounen']
32494,finished_airing,tv,24.0,2016.0,pg_13,manga,['Sports'],"['School', 'Team Sports']",['Shounen']
1120,finished_airing,movie,1.0,2002.0,pg,game,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",[],['Kids']
39592,finished_airing,tv,13.0,2019.0,pg_13,manga,"['Action', 'Sci-Fi']","['Mecha', 'Military', 'Space']",['Shounen']
8726,finished_airing,tv,12.0,2010.0,pg_13,manga,"['Comedy', 'Slice of Life']",[],['Seinen']
16201,finished_airing,tv,13.0,2013.0,r,manga,"['Drama', 'Romance']","['Psychological', 'School']",['Shounen']
762,finished_airing,special,1.0,2004.0,pg_13,manga,"['Action', 'Adventure', 'Drama', 'Fantasy']",[],['Shounen']
35994,finished_airing,tv,16.0,2018.0,r,game,"['Adventure', 'Horror', 'Suspense']",['Psychological'],[]
4596,finished_airing,ova,1.0,2008.0,r,original,['Action'],"['Mecha', 'Military', 'School', 'Super Power']",[]
4015,finished_airing,ova,2.0,2008.0,pg_13,manga,"['Comedy', 'Romance']","['Gag Humor', 'Love Polygon', 'School']",['Shounen']
6574,finished_airing,tv,12.0,2010.0,pg_13,manga,"['Comedy', 'Slice of Life']",['Childcare'],['Seinen']
14749,finished_airing,tv,13.0,2013.0,pg_13,light_novel,"['Comedy', 'Romance']","['Harem', 'School']",[]
39921,finished_airing,movie,1.0,2018.0,g,light_novel,['Fantasy'],"['Isekai', 'Parody', 'Reincarnation']",[]
6024,finished_airing,tv,104.0,2009.0,g,manga,"['Comedy', 'Slice of Life']",['Pets'],['Seinen']
28387,finished_airing,tv,12.0,2015.0,pg_13,4_koma_manga,"['Comedy', 'Slice of Life']",['Super Power'],['Seinen']
32175,finished_airing,tv,12.0,2016.0,pg_13,manga,"['Comedy', 'Slice of Life']",['Iyashikei'],['Shoujo']
39730,finished_airing,tv,12.0,2020.0,pg_13,manga,"['Comedy', 'Slice of Life', 'Sports']","['CGDCT', 'Iyashikei', 'School']",['Seinen']
79,finished_airing,tv,24.0,2005.0,r+,visual_novel,"['Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Romance']","['Harem', 'School']",['Seinen']
1118,finished_airing,movie,1.0,2000.0,pg,game,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",[],['Kids']
15201,finished_airing,movie,1.0,2015.0,r,original,['Action'],"['Mecha', 'Military']",[]
3931,finished_airing,ova,1.0,2007.0,pg_13,manga,"['Action', 'Drama']",['Racing'],['Seinen']
50160,currently_airing,tv,26.0,2022.0,r,manga,['Action'],"['Historical', 'Military']",['Seinen']
37873,finished_airing,ona,26.0,2018.0,pg_13,original,['Comedy'],['Music'],[]
16694,finished_airing,special,1.0,2012.0,r+,manga,"['Comedy', 'Ecchi', 'Horror', 'Romance', 'Supernatural']",[],['Shounen']
16035,finished_airing,tv,13.0,2013.0,pg_13,manga,"['Action', 'Fantasy', 'Mystery', 'Sci-Fi']",[],['Josei']
32836,finished_airing,tv,13.0,2017.0,pg_13,original,"['Action', 'Sci-Fi']","['Idols (Female)', 'Music']",[]
13659,finished_airing,tv,13.0,2013.0,pg_13,light_novel,"['Comedy', 'Romance']",['Otaku Culture'],[]
12711,finished_airing,tv,13.0,2013.0,pg_13,visual_novel,"['Comedy', 'Romance']","['Idols (Male)', 'Music', 'Reverse Harem', 'School']",['Shoujo']
384,finished_airing,tv,13.0,2004.0,r+,manga,"['Action', 'Drama', 'Ecchi', 'Horror', 'Sci-Fi', 'Supernatural']","['Gore', 'Psychological', 'Survival']",[]
1520,finished_airing,ova,12.0,1993.0,pg_13,manga,"['Drama', 'Mystery', 'Suspense']","['Medical', 'Psychological']",[]
8190,finished_airing,ova,1.0,2010.0,pg_13,manga,"['Comedy', 'Romance']",['Adult Cast'],['Josei']
10075,finished_airing,ova,1.0,2011.0,pg_13,manga,"['Action', 'Fantasy']",[],['Shounen']
30413,finished_airing,movie,1.0,2015.0,pg_13,manga,['Sports'],[],['Shounen']
32870,finished_airing,movie,1.0,2016.0,pg_13,manga,['Sports'],"['School', 'Team Sports']",['Shounen']
24031,finished_airing,tv,12.0,2014.0,pg_13,manga,"['Comedy', 'Slice of Life']",['Workplace'],['Seinen']
10638,finished_airing,special,1.0,2012.0,pg_13,light_novel,"['Comedy', 'Sci-Fi']",[],[]
1722,finished_airing,tv,26.0,2007.0,pg_13,manga,"['Comedy', 'Ecchi', 'Fantasy', 'Romance']",['Harem'],['Shounen']
10534,finished_airing,movie,1.0,2011.0,pg,,"['Adventure', 'Comedy', 'Fantasy']",['Mecha'],"['Kids', 'Shounen']"
34745,finished_airing,tv,24.0,2017.0,pg_13,manga,"['Adventure', 'Comedy', 'Fantasy']",[],['Shounen']
32792,finished_airing,tv,22.0,2016.0,pg_13,novel,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",[]
238,finished_airing,tv,42.0,1997.0,pg_13,manga,"['Action', 'Adventure']","['Martial Arts', 'Super Power']",['Shounen']
21573,finished_airing,tv,13.0,2015.0,pg_13,original,"['Action', 'Sci-Fi']","['Idols (Female)', 'Music']",[]
390,finished_airing,tv,26.0,2005.0,pg_13,manga,"['Drama', 'Romance', 'Sports']",[],['Shounen']
36522,finished_airing,tv,12.0,2018.0,pg_13,web_manga,"['Action', 'Boys Love', 'Comedy', 'Supernatural']",[],[]
7304,finished_airing,special,1.0,2004.0,pg_13,,"['Adventure', 'Mystery']",[],[]
49776,currently_airing,tv,12.0,2022.0,pg_13,manga,['Slice of Life'],"['Childcare', 'Organized Crime']",[]
25389,finished_airing,movie,1.0,2015.0,pg_13,manga,"['Action', 'Adventure', 'Comedy', 'Fantasy']","['Martial Arts', 'Super Power']",['Shounen']
14829,finished_airing,tv,10.0,2013.0,pg_13,manga,"['Action', 'Comedy', 'Fantasy']",['Mahou Shoujo'],[]
1589,finished_airing,tv,11.0,2006.0,pg_13,manga,"['Drama', 'Gourmet', 'Slice of Life']","['Iyashikei', 'Workplace']",['Seinen']
5593,finished_airing,ova,4.0,2009.0,r,manga,['Action'],[],['Seinen']
1729,finished_airing,ova,5.0,2006.0,pg_13,light_novel,"['Drama', 'Girls Love', 'Slice of Life']",['School'],[]
18393,finished_airing,ova,1.0,2013.0,pg_13,manga,"['Action', 'Adventure', 'Fantasy']",[],['Shounen']
21085,finished_airing,tv,12.0,2014.0,pg_13,manga,"['Action', 'Fantasy', 'Supernatural']",[],['Seinen']
20977,finished_airing,ova,1.0,2014.0,g,manga,['Comedy'],['School'],['Seinen']
37150,finished_airing,ona,26.0,2018.0,pg_13,novel,"['Action', 'Adventure', 'Fantasy', 'Romance']","['Historical', 'Martial Arts', 'Reincarnation']",[]
11785,finished_airing,tv,12.0,2012.0,pg_13,light_novel,"['Comedy', 'Sci-Fi']",['Parody'],[]
1681,finished_airing,movie,1.0,2006.0,g,novel,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",['Isekai'],[]
845,finished_airing,tv,51.0,2006.0,pg_13,original,"['Adventure', 'Fantasy']",['Isekai'],['Shounen']
763,finished_airing,tv,67.0,1999.0,pg,,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",['Mecha'],[]
34126,finished_airing,tv,11.0,2017.0,pg_13,visual_novel,"['Action', 'Comedy', 'Fantasy', 'Romance', 'Supernatural']",['Military'],[]
38528,finished_airing,ona,12.0,2018.0,pg_13,novel,"['Action', 'Fantasy']",['School'],[]
30991,finished_airing,ova,2.0,2015.0,pg_13,manga,['Comedy'],"['Otaku Culture', 'School']",['Seinen']
22433,finished_airing,tv,12.0,2014.0,r,manga,"['Action', 'Fantasy']","['Adult Cast', 'Mecha', 'Military']",['Shounen']
10714,finished_airing,movie,1.0,2011.0,pg_13,original,"['Action', 'Sci-Fi', 'Supernatural']","['Psychological', 'Super Power']",[]
39681,finished_airing,tv,13.0,2020.0,pg_13,mixed_media,[],"['Idols (Female)', 'Music']",[]
15109,finished_airing,tv,12.0,2013.0,pg_13,manga,"['Action', 'Comedy', 'Mystery', 'Supernatural']",['Gag Humor'],['Shounen']
42894,finished_airing,movie,1.0,2021.0,pg_13,manga,"['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",['Shoujo']
9745,finished_airing,movie,1.0,2011.0,pg_13,game,['Action'],"['Historical', 'Martial Arts', 'Samurai', 'Super Power']",[]
1563,finished_airing,tv,29.0,1995.0,pg_13,manga,"['Adventure', 'Drama', 'Fantasy', 'Romance']","['Isekai', 'Mecha']",['Shoujo']
444,finished_airing,tv,13.0,2004.0,pg_13,light_novel,"['Drama', 'Girls Love', 'Romance']",['School'],['Shoujo']
50185,finished_airing,tv,12.0,2022.0,pg_13,original,['Sports'],['Workplace'],[]
39292,finished_airing,tv,13.0,2020.0,pg_13,game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],[]
37975,finished_airing,tv,12.0,2019.0,pg_13,manga,"['Comedy', 'Drama']","['Music', 'School']",['Seinen']
12293,finished_airing,tv,13.0,2012.0,pg_13,light_novel,"['Comedy', 'Ecchi', 'Fantasy', 'Romance']",['Harem'],[]
4581,finished_airing,tv,13.0,2008.0,r,manga,"['Action', 'Horror', 'Supernatural']",[],['Shounen']
43683,finished_airing,special,1.0,2020.0,pg_13,manga,['Comedy'],[],[]
43470,finished_airing,tv,12.0,2022.0,pg_13,web_manga,"['Comedy', 'Romance']",[],[]
246,finished_airing,tv,51.0,2001.0,pg_13,manga,"['Adventure', 'Comedy', 'Fantasy', 'Romance']",[],['Shounen']
5252,finished_airing,ova,1.0,2008.0,pg_13,manga,"['Action', 'Adventure', 'Fantasy']",[],['Shounen']
1913,finished_airing,ova,5.0,1994.0,r+,manga,"['Action', 'Comedy']","['Delinquents', 'School']",[]
10259,finished_airing,movie,1.0,2016.0,pg_13,original,"['Adventure', 'Drama', 'Romance', 'Supernatural']",[],[]
40128,finished_airing,tv,12.0,2020.0,pg_13,manga,"['Drama', 'Slice of Life']","['Historical', 'Visual Arts']",['Seinen']
242,finished_airing,tv,13.0,2004.0,r,manga,"['Comedy', 'Drama', 'Slice of Life']","['Delinquents', 'Organized Crime', 'School', 'Workplace']",['Josei']
8197,finished_airing,special,2.0,2010.0,pg_13,original,"['Sci-Fi', 'Slice of Life']","['Iyashikei', 'Military', 'Music']",[]
2724,finished_airing,special,2.0,1981.0,pg,other,"['Action', 'Adventure', 'Sci-Fi']","['Mecha', 'Music', 'Otaku Culture']",[]
4896,finished_airing,tv,26.0,2009.0,r,visual_novel,"['Horror', 'Mystery', 'Supernatural']","['Gore', 'Psychological']",[]
207,finished_airing,ova,13.0,1990.0,r,novel,"['Action', 'Adventure', 'Fantasy', 'Supernatural']",[],['Shounen']
4811,finished_airing,ova,2.0,2009.0,pg_13,4_koma_manga,"['Comedy', 'Slice of Life']","['CGDCT', 'Iyashikei']",[]
3457,finished_airing,tv,13.0,2008.0,pg_13,manga,"['Drama', 'Mystery', 'Romance', 'Supernatural']","['Love Polygon', 'Vampire']",['Shoujo']
5034,finished_airing,tv,12.0,2009.0,r,manga,"['Action', 'Horror', 'Supernatural']",[],['Shounen']
1695,finished_airing,tv,52.0,2007.0,g,novel,"['Drama', 'Slice of Life']",['Historical'],['Shoujo']
31418,finished_airing,movie,1.0,2016.0,pg_13,game,"['Action', 'Drama', 'Sci-Fi']",['Military'],[]
44235,finished_airing,tv,12.0,2021.0,g,other,['Comedy'],"['Anthropomorphic', 'Racing']",['Kids']
2829,finished_airing,tv,23.0,1996.0,g,novel,"['Adventure', 'Drama', 'Slice of Life']",['Historical'],[]
37210,finished_airing,tv,12.0,2018.0,pg_13,light_novel,"['Comedy', 'Ecchi', 'Fantasy']","['Harem', 'Isekai']",[]
8532,finished_airing,ona,1.0,2010.0,pg_13,manga,['Comedy'],[],['Shounen']
39495,finished_airing,ova,1.0,2019.0,g,manga,['Supernatural'],[],['Shounen']
8934,finished_airing,tv,25.0,2010.0,pg_13,original,"['Action', 'Romance']",['Mecha'],['Shounen']
48406,finished_airing,tv,12.0,2021.0,pg_13,original,['Sports'],"['School', 'Team Sports']",[]
24365,finished_airing,special,2.0,2014.0,g,manga,['Comedy'],['School'],['Seinen']
38333,finished_airing,ova,1.0,2019.0,pg_13,4_koma_manga,['Comedy'],"['CGDCT', 'Iyashikei', 'Workplace']",[]
34299,finished_airing,movie,1.0,2017.0,pg_13,original,"['Action', 'Adventure', 'Comedy', 'Drama']",[],[]
32245,finished_airing,tv,26.0,2016.0,r,original,"['Action', 'Sci-Fi']",['Mecha'],[]
3090,finished_airing,special,2.0,2007.0,pg_13,manga,"['Comedy', 'Romance', 'Supernatural']",[],['Seinen']
26441,finished_airing,tv,12.0,2015.0,r,manga,"['Comedy', 'Fantasy', 'Romance']",['Historical'],['Seinen']
33519,finished_airing,movie,1.0,2016.0,r,original,"['Action', 'Drama', 'Fantasy', 'Horror', 'Supernatural']",[],[]
9204,finished_airing,movie,1.0,2010.0,g,picture_book,"['Action', 'Adventure', 'Fantasy']",['Childcare'],['Kids']
13585,finished_airing,tv,11.0,2012.0,pg_13,manga,"['Drama', 'Romance', 'Supernatural']",['Adult Cast'],['Josei']
6927,finished_airing,movie,1.0,2009.0,pg_13,original,"['Mystery', 'Romance', 'Sci-Fi', 'Suspense']",[],[]
411,finished_airing,tv,26.0,2005.0,pg_13,original,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",['Mecha'],['Shounen']
795,finished_airing,tv,39.0,1991.0,pg_13,manga,"['Drama', 'Girls Love']","['Psychological', 'School']",['Shoujo']
6676,finished_airing,tv,13.0,2009.0,pg_13,light_novel,"['Action', 'Supernatural']",['Mecha'],[]
40435,finished_airing,ona,30.0,2020.0,pg_13,novel,"['Comedy', 'Supernatural']",['Historical'],[]
5713,finished_airing,ova,1.0,2009.0,pg_13,manga,"['Comedy', 'Slice of Life']",['CGDCT'],[]
1047,finished_airing,music,1.0,1995.0,g,music,"['Drama', 'Sci-Fi']",['Music'],[]
15959,finished_airing,ova,2.0,2012.0,r+,manga,"['Action', 'Supernatural']",['Mythology'],['Shounen']
41361,finished_airing,movie,1.0,2021.0,pg_13,web_manga,"['Comedy', 'Drama']",[],[]
1965,finished_airing,tv,13.0,2007.0,pg_13,manga,"['Drama', 'Romance', 'Slice of Life', 'Supernatural']",[],[]
30868,finished_airing,movie,1.0,2015.0,r,manga,"['Action', 'Horror', 'Mystery', 'Supernatural']",['Gore'],['Seinen']
32686,finished_airing,tv,12.0,2016.0,pg_13,manga,"['Ecchi', 'Sports']",['Combat Sports'],['Shounen']
33520,finished_airing,movie,1.0,2017.0,r,original,"['Action', 'Drama', 'Fantasy', 'Horror', 'Supernatural']",[],[]
4214,finished_airing,tv,13.0,2008.0,pg_13,manga,"['Comedy', 'Ecchi', 'Fantasy', 'Romance']","['Harem', 'School', 'Vampire']",[]
902,finished_airing,movie,1.0,1993.0,pg_13,manga,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",[],['Shounen']
1642,finished_airing,tv,51.0,2005.0,pg,manga,['Fantasy'],[],['Shoujo']
36726,finished_airing,tv,12.0,2018.0,r+,manga,"['Comedy', 'Ecchi', 'Romance', 'Supernatural']",['Harem'],['Shounen']
822,finished_airing,ova,2.0,2001.0,r+,manga,"['Action', 'Drama']",['Racing'],['Seinen']
40586,finished_airing,tv,12.0,2021.0,pg_13,light_novel,"['Comedy', 'Fantasy', 'Slice of Life']","['Isekai', 'Reincarnation']",[]
1726,finished_airing,tv,12.0,2007.0,r,game,"['Action', 'Fantasy']","['Gore', 'Mythology']",[]
443,finished_airing,ova,1.0,2002.0,r,original,"['Comedy', 'Ecchi', 'Romance', 'Sci-Fi']",[],[]
32930,finished_airing,ova,3.0,2016.0,pg_13,manga,"['Comedy', 'Ecchi', 'Fantasy']",[],['Shounen']
465,finished_airing,movie,1.0,2006.0,pg_13,manga,"['Action', 'Adventure', 'Fantasy']",[],['Shounen']
7762,finished_airing,ova,4.0,2010.0,r+,manga,"['Comedy', 'Supernatural']","['Gag Humor', 'Mythology']",[]
40372,finished_airing,ova,10.0,2020.0,pg_13,manga,['Sports'],['Team Sports'],['Shounen']
3665,finished_airing,ova,28.0,1999.0,r,novel,"['Action', 'Drama', 'Sci-Fi']","['Adult Cast', 'Military', 'Space']",[]
21435,finished_airing,tv,24.0,2014.0,pg_13,manga,"['Adventure', 'Comedy', 'Slice of Life']","['CGDCT', 'Iyashikei']",[]
15863,finished_airing,tv,24.0,2013.0,pg_13,manga,"['Action', 'Sci-Fi']","['Mecha', 'School', 'Space']",['Seinen']
11761,finished_airing,tv,12.0,2012.0,pg_13,manga,"['Action', 'Comedy', 'Ecchi']","['Martial Arts', 'School', 'Super Power']",['Shounen']
37716,finished_airing,tv,12.0,2018.0,pg_13,4_koma_manga,"['Comedy', 'Fantasy', 'Romance']",['Mythology'],['Shounen']
233,finished_airing,tv,78.0,2000.0,g,manga,"['Comedy', 'Sci-Fi']",['Childcare'],['Shoujo']
37492,finished_airing,special,1.0,2018.0,pg_13,visual_novel,['Comedy'],[],[]
1034,finished_airing,movie,1.0,1987.0,r+,original,"['Action', 'Drama', 'Sci-Fi']","['Military', 'Space']",[]
